Curs,Codi centre,Denominació completa,"Codi naturalesa (1,2)",Nom naturalesa,Codi titularitat,Nom titularitat,Codi delegació,Nom delegació,Codi comarca,Nom comarca,Codi municipi_5,Nom municipi,Codi ensenyament,Nom ensenyament,Torn,Nivell,Nombre grups,Nombre places,Places ofertades a la preinscripció
2024/2025,43004438,Institut Dertosa,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,09,Baix Ebre,43155,Tortosa,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,4,140,47
2024/2025,43004438,Institut Dertosa,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,09,Baix Ebre,43155,Tortosa,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,2,2,70,20
2024/2025,43004438,Institut Dertosa,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,09,Baix Ebre,43155,Tortosa,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,1,2,70,60
2024/2025,43003732,Institut Pons d'Icart,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,3,105,10
2024/2025,43003732,Institut Pons d'Icart,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,3,105,49
2024/2025,43003732,Institut Pons d'Icart,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,2,5,18,1
2024/2025,43003732,Institut Pons d'Icart,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,1,5,18,15
2024/2025,43003653,Institut Comte de Rius,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,1,35,1
2024/2025,43003653,Institut Comte de Rius,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,1,35,35
2024/2025,43003641,Institut Antoni de Martí i Franquès,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,BATXLOE 9999,Batxillerat (resta de modalitats),Vespre,2,1,35,13
2024/2025,43003641,Institut Antoni de Martí i Franquès,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,BATXLOE 9999,Batxillerat (resta de modalitats),Vespre,1,1,35,26
2024/2025,43003641,Institut Antoni de Martí i Franquès,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,6,210,6
2024/2025,43003641,Institut Antoni de Martí i Franquès,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,6,210,15
2024/2025,43003641,Institut Antoni de Martí i Franquès,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,2,2,70,12
2024/2025,43003641,Institut Antoni de Martí i Franquès,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,1,2,70,58
2024/2025,43003151,Joan XXIII,2,Privat,22,Fundacions,0143,Tarragona,36,Tarragonès,43148,Tarragona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,10
2024/2025,43003151,Joan XXIII,2,Privat,22,Fundacions,0143,Tarragona,36,Tarragonès,43148,Tarragona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,8
2024/2025,43002594,Institut Baix Camp,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,3,105,0
2024/2025,43002594,Institut Baix Camp,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,3,114,66
2024/2025,43002582,Institut Salvador Vilaseca,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 9999,Batxillerat (resta de modalitats),Vespre,2,1,35,20
2024/2025,43002582,Institut Salvador Vilaseca,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 9999,Batxillerat (resta de modalitats),Vespre,1,1,35,32
2024/2025,43002582,Institut Salvador Vilaseca,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,3,105,8
2024/2025,43002582,Institut Salvador Vilaseca,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,3,105,50
2024/2025,43002570,Institut Gaudí,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,20
2024/2025,43002570,Institut Gaudí,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,18
2024/2025,43002511,Puigcerver,2,Privat,26,Societats Mercantils,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,0,59,8
2024/2025,43002511,Puigcerver,2,Privat,26,Societats Mercantils,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,0,60,14
2024/2025,43002511,Puigcerver,2,Privat,26,Societats Mercantils,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,2,0,11,2
2024/2025,43002511,Puigcerver,2,Privat,26,Societats Mercantils,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,1,0,10,10
2024/2025,43002442,Sant Josep,2,Privat,22,Fundacions,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,4
2024/2025,43002442,Sant Josep,2,Privat,22,Fundacions,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,26
2024/2025,43000779,Institut Ramon Berenguer IV,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43038,Cambrils,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,2
2024/2025,43000779,Institut Ramon Berenguer IV,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43038,Cambrils,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,3,105,50
2024/2025,43000329,Institut Ramon Berenguer IV,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43014,Amposta,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,3,105,17
2024/2025,43000329,Institut Ramon Berenguer IV,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43014,Amposta,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,4,140,82
2024/2025,43000329,Institut Ramon Berenguer IV,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43014,Amposta,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,2,1,35,18
2024/2025,43000329,Institut Ramon Berenguer IV,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43014,Amposta,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,1,1,35,28
2024/2025,25009836,Institut La Mitjana,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,17
2024/2025,25009836,Institut La Mitjana,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,6
2024/2025,25009733,Institut Joan Solà,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25228,Torrefarrera,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,11
2024/2025,25009733,Institut Joan Solà,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25228,Torrefarrera,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,3,105,43
2024/2025,25008352,Institut de La Pobla de Segur,1,Públic,01,Departament d'Educació,1160,Alt Pirineu i Aran,25,Pallars Jussà,25171,La Pobla de Segur,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,1,35,0
2024/2025,25008352,Institut de La Pobla de Segur,1,Públic,01,Departament d'Educació,1160,Alt Pirineu i Aran,25,Pallars Jussà,25171,La Pobla de Segur,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,19
2024/2025,25007700,Institut Ermengol IV,1,Públic,01,Departament d'Educació,0125,Lleida,23,Noguera,25047,Bellcaire d'Urgell,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,1,35,8
2024/2025,25007700,Institut Ermengol IV,1,Públic,01,Departament d'Educació,0125,Lleida,23,Noguera,25047,Bellcaire d'Urgell,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,36
2024/2025,25007529,Institut Seròs,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25204,Seròs,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,29
2024/2025,25007517,Institut La Serra,1,Públic,01,Departament d'Educació,0125,Lleida,27,Pla d'Urgell,25137,Mollerussa,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,0
2024/2025,25007517,Institut La Serra,1,Públic,01,Departament d'Educació,0125,Lleida,27,Pla d'Urgell,25137,Mollerussa,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,7
2024/2025,25007505,Institut de Guissona,1,Públic,01,Departament d'Educació,0125,Lleida,32,Segarra,25110,Guissona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,20
2024/2025,25007505,Institut de Guissona,1,Públic,01,Departament d'Educació,0125,Lleida,32,Segarra,25110,Guissona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,19
2024/2025,25007189,Institut Maria Rúbies,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,2
2024/2025,25007189,Institut Maria Rúbies,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,3,105,46
2024/2025,25007153,Institut d'Alcarràs,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25011,Alcarràs,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,23
2024/2025,25007153,Institut d'Alcarràs,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25011,Alcarràs,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,8
2024/2025,25006781,Institut Alfons Costafreda,1,Públic,01,Departament d'Educació,0125,Lleida,38,Urgell,25217,Tàrrega,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,12
2024/2025,25006781,Institut Alfons Costafreda,1,Públic,01,Departament d'Educació,0125,Lleida,38,Urgell,25217,Tàrrega,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,9
2024/2025,25006771,Institut Ronda,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,5
2024/2025,25006771,Institut Ronda,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,24
2024/2025,25006732,Institut Torrevicens,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,6
2024/2025,25006732,Institut Torrevicens,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,3,105,17
2024/2025,25006598,Institut Lo Pla d'Urgell,1,Públic,01,Departament d'Educació,0125,Lleida,38,Urgell,25050,Bellpuig,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,25
2024/2025,25006598,Institut Lo Pla d'Urgell,1,Públic,01,Departament d'Educació,0125,Lleida,38,Urgell,25050,Bellpuig,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,14
2024/2025,25006574,Institut de Ponts,1,Públic,01,Departament d'Educació,0125,Lleida,23,Noguera,25172,Ponts,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,1,35,17
2024/2025,25006574,Institut de Ponts,1,Públic,01,Departament d'Educació,0125,Lleida,23,Noguera,25172,Ponts,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,1,35,0
2024/2025,25006525,Institut Josep Vallverdú,1,Públic,01,Departament d'Educació,0125,Lleida,18,Garrigues,25058,Les Borges Blanques,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,0
2024/2025,25006525,Institut Josep Vallverdú,1,Públic,01,Departament d'Educació,0125,Lleida,18,Garrigues,25058,Les Borges Blanques,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,3,105,30
2024/2025,25006513,Institut Manuel de Montsuar,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,1
2024/2025,25006513,Institut Manuel de Montsuar,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,0
2024/2025,25006495,Institut Josep Lladonosa,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,3,105,22
2024/2025,25006495,Institut Josep Lladonosa,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,3,105,30
2024/2025,25006483,Institut Canigó,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25019,Almacelles,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,35
2024/2025,25006483,Institut Canigó,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25019,Almacelles,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,17
2024/2025,25006291,Institut Hug Roger III,1,Públic,01,Departament d'Educació,1160,Alt Pirineu i Aran,26,Pallars Sobirà,25209,Sort,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,1,35,10
2024/2025,25006291,Institut Hug Roger III,1,Públic,01,Departament d'Educació,1160,Alt Pirineu i Aran,26,Pallars Sobirà,25209,Sort,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,1,35,9
2024/2025,25006288,Institut de Tremp,1,Públic,01,Departament d'Educació,1160,Alt Pirineu i Aran,25,Pallars Jussà,25234,Tremp,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,36
2024/2025,25006288,Institut de Tremp,1,Públic,01,Departament d'Educació,1160,Alt Pirineu i Aran,25,Pallars Jussà,25234,Tremp,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,12
2024/2025,25006288,Institut de Tremp,1,Públic,01,Departament d'Educació,1160,Alt Pirineu i Aran,25,Pallars Jussà,25234,Tremp,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,2,5,18,13
2024/2025,25006288,Institut de Tremp,1,Públic,01,Departament d'Educació,1160,Alt Pirineu i Aran,25,Pallars Jussà,25234,Tremp,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,1,5,18,16
2024/2025,25006240,Institut El Pont de Suert,1,Públic,01,Departament d'Educació,1160,Alt Pirineu i Aran,05,Alta Ribagorça,25173,El Pont de Suert,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,1,35,9
2024/2025,25006240,Institut El Pont de Suert,1,Públic,01,Departament d'Educació,1160,Alt Pirineu i Aran,05,Alta Ribagorça,25173,El Pont de Suert,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,1,35,0
2024/2025,25006239,Institut d'Aran,1,Públic,01,Departament d'Educació,1160,Alt Pirineu i Aran,39,Aran,25243,Vielha e Mijaran,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,0
2024/2025,25006239,Institut d'Aran,1,Públic,01,Departament d'Educació,1160,Alt Pirineu i Aran,39,Aran,25243,Vielha e Mijaran,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,7
2024/2025,25006227,Institut d'Almenar,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25021,Almenar,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,1,35,3
2024/2025,25006227,Institut d'Almenar,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25021,Almenar,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,1,35,0
2024/2025,25005727,Institut Almatà,1,Públic,01,Departament d'Educació,0125,Lleida,23,Noguera,25040,Balaguer,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,1,35,1
2024/2025,25005727,Institut Almatà,1,Públic,01,Departament d'Educació,0125,Lleida,23,Noguera,25040,Balaguer,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,23
2024/2025,25005685,Institut La Segarra,1,Públic,01,Departament d'Educació,0125,Lleida,32,Segarra,25072,Cervera,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,18
2024/2025,25005685,Institut La Segarra,1,Públic,01,Departament d'Educació,0125,Lleida,32,Segarra,25072,Cervera,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,32
2024/2025,25005582,Institut Terres de Ponent,1,Públic,01,Departament d'Educació,0125,Lleida,27,Pla d'Urgell,25137,Mollerussa,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,20
2024/2025,25005582,Institut Terres de Ponent,1,Públic,01,Departament d'Educació,0125,Lleida,27,Pla d'Urgell,25137,Mollerussa,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,21
2024/2025,25005454,Institut Francesc Ribalta,1,Públic,01,Departament d'Educació,1060,Catalunya Central,35,Solsonès,25207,Solsona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,20
2024/2025,25005454,Institut Francesc Ribalta,1,Públic,01,Departament d'Educació,1060,Catalunya Central,35,Solsonès,25207,Solsona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,13
2024/2025,25005429,Institut Els Planells,1,Públic,01,Departament d'Educació,0125,Lleida,23,Noguera,25034,Artesa de Segre,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,1,35,7
2024/2025,25005429,Institut Els Planells,1,Públic,01,Departament d'Educació,0125,Lleida,23,Noguera,25034,Artesa de Segre,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,1,35,11
2024/2025,25005260,Institut Ribera del Sió,1,Públic,01,Departament d'Educació,0125,Lleida,38,Urgell,25003,Agramunt,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,1,35,1
2024/2025,25005260,Institut Ribera del Sió,1,Públic,01,Departament d'Educació,0125,Lleida,38,Urgell,25003,Agramunt,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,10
2024/2025,25004528,EA Ondara,1,Públic,01,Departament d'Educació,0125,Lleida,38,Urgell,25217,Tàrrega,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,2,15,53,8
2024/2025,25004528,EA Ondara,1,Públic,01,Departament d'Educació,0125,Lleida,38,Urgell,25217,Tàrrega,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,1,15,53,52
2024/2025,25004498,Institut Manuel de Pedrolo,1,Públic,01,Departament d'Educació,0125,Lleida,38,Urgell,25217,Tàrrega,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,15
2024/2025,25004498,Institut Manuel de Pedrolo,1,Públic,01,Departament d'Educació,0125,Lleida,38,Urgell,25217,Tàrrega,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,10
2024/2025,25004309,Arrels II,2,Privat,22,Fundacions,1060,Catalunya Central,35,Solsonès,25207,Solsona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,1,35,8
2024/2025,25004309,Arrels II,2,Privat,22,Fundacions,1060,Catalunya Central,35,Solsonès,25207,Solsona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,1,35,10
2024/2025,25004188,Institut Joan Brudieu,1,Públic,01,Departament d'Educació,1160,Alt Pirineu i Aran,04,Alt Urgell,25203,La Seu d'Urgell,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,3,105,10
2024/2025,25004188,Institut Joan Brudieu,1,Públic,01,Departament d'Educació,1160,Alt Pirineu i Aran,04,Alt Urgell,25203,La Seu d'Urgell,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,4,140,76
2024/2025,25004188,Institut Joan Brudieu,1,Públic,01,Departament d'Educació,1160,Alt Pirineu i Aran,04,Alt Urgell,25203,La Seu d'Urgell,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,2,1,35,7
2024/2025,25004188,Institut Joan Brudieu,1,Públic,01,Departament d'Educació,1160,Alt Pirineu i Aran,04,Alt Urgell,25203,La Seu d'Urgell,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,1,1,35,29
2024/2025,25002696,Institut Marius Torres,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Vespre,1,1,35,25
2024/2025,25002696,Institut Marius Torres,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,4,140,20
2024/2025,25002696,Institut Marius Torres,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,4,140,73
2024/2025,25002696,Institut Marius Torres,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,2,2,70,17
2024/2025,25002696,Institut Marius Torres,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,1,2,70,66
2024/2025,25002684,Institut Samuel Gili i Gaya,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,3,105,0
2024/2025,25002684,Institut Samuel Gili i Gaya,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,3,105,9
2024/2025,25002684,Institut Samuel Gili i Gaya,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,2,1,35,14
2024/2025,25002684,Institut Samuel Gili i Gaya,1,Públic,01,Departament d'Educació,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,1,1,35,32
2024/2025,25002647,Episcopal-Mare de Déu de l'Acadèmia,2,Privat,23,Església Catòlica,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,0,90,0
2024/2025,25002647,Episcopal-Mare de Déu de l'Acadèmia,2,Privat,23,Església Catòlica,0125,Lleida,33,Segrià,25120,Lleida,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,0,87,37
